TITLE,
2084.8979,13154
2085.5095,13267
2086.1208,13107
2086.7324,13125
2087.3435,13223
2087.9548,13133
2088.5659,13208
2089.1768,13229
2089.7876,13159
2090.3982,13334
2091.0088,13255
2091.6194,13170
2092.2297,13339
2092.8401,13289
2093.4502,13278
2094.0603,13210
2094.6702,13317
2095.2800,13265
2095.8896,13211
2096.4993,13326
2097.1089,13266
2097.7183,13257
2098.3274,13301
2098.9365,13355
2099.5457,13308
2100.1545,13303
2100.7634,13384
2101.3721,13337
2101.9807,13290
2102.5894,13393
2103.1975,13406
2103.8059,13405
2104.4141,13367
2105.0222,13390
2105.6301,13423
2106.2378,13421
2106.8457,13487
2107.4531,13430
2108.0608,13353
2108.6680,13394
2109.2754,13446
2109.8826,13524
2110.4895,13541
2111.0964,13520
2111.7034,13451
2112.3101,13527
2112.9167,13358
2113.5232,13469
2114.1296,13431
2114.7358,13512
2115.3420,13469
2115.9480,13480
2116.5540,13427
2117.1599,13483
2117.7656,13504
2118.3711,13526
2118.9768,13510
2119.5820,13477
2120.1875,13505
2120.7925,13556
2121.3977,13534
2122.0027,13596
2122.6074,13412
2123.2122,13533
2123.8169,13498
2124.4214,13456
2125.0256,13547
2125.6299,13533
2126.2341,13519
2126.8384,13490
2127.4421,13550
2128.0461,13471
2128.6499,13542
2129.2534,13538
2129.8569,13492
2130.4604,13522
2131.0637,13552
2131.6670,13584
2132.2700,13567
2132.8730,13547
2133.4758,13562
2134.0786,13489
2134.6812,13490
2135.2837,13576
2135.8862,13518
2136.4885,13589
2136.7957,13508.5
2137.4570,13583.5
2138.1182,13576.5
2138.7793,13519.5
2139.4402,13560.5
2140.1011,13552.5
2140.7617,13544.5
2141.4224,13623.5
2142.0828,13563.5
2142.7432,13638.5
2143.4033,13521.5
2144.0635,13630.5
2144.7234,13652.5
2145.3833,13626.5
2146.0430,13588.5
2146.7024,13559.5
2147.3621,13566.5
2148.0212,13647.5
2148.6807,13621.5
2149.3396,13519.5
2149.9988,13627.5
2150.6575,13601.5
2151.3164,13609.5
2151.9749,13661.5
2152.6335,13648.5
2153.2917,13632.5
2153.9502,13596.5
2154.6082,13645.5
2155.2664,13655.5
2155.9241,13565.5
2156.5820,13660.5
2157.2395,13618.5
2157.8972,13589.5
2158.5544,13596.5
2159.2119,13601.5
2159.8689,13610.5
2160.5261,13556.5
2161.1829,13640.5
2161.8398,13619.5
2162.4963,13655.5
2163.1531,13613.5
2163.8096,13612.5
2164.4658,13603.5
2165.1221,13514.5
2165.7781,13512.5
2166.4341,13582.5
2167.0898,13683.5
2167.7456,13599.5
2168.4011,13578.5
2169.0566,13518.5
2169.7119,13655.5
2170.3672,13669.5
2171.0222,13681.5
2171.6772,13706.5
2172.3323,13580.5
2172.9868,13456.5
2173.6416,13658.5
2174.2961,13630.5
2174.9504,13577.5
2175.6047,13634.5
2176.2588,13562.5
2176.9128,13599.5
2177.5667,13649.5
2178.2205,13698.5
2178.8743,13729.5
2179.5276,13599.5
2180.1812,13664.5
2180.8345,13575.5
2181.4875,13709.5
2182.1406,13747.5
2182.7935,13635.5
2183.4463,13575.5
2184.0991,13656.5
2184.7517,13675.5
2185.4041,13734.5
2186.0564,13730.5
2186.7087,13700.5
2187.3608,13601.5
2188.0127,13585.5
2188.6646,13615.5
2189.3162,13665.5
2189.9678,13679.5
2190.6194,13649.5
2191.2708,13621.5
2191.9219,13637.5
2192.5730,13710.5
2193.2241,13682.5
2193.8750,13710.5
2194.5259,13619.5
2195.1765,13640.5
2195.8269,13659.5
2196.4773,13645.5
2197.1277,13710.5
2197.7778,13625.5
2198.4277,13629.5
2199.0779,13684.5
2199.7275,13586.5
2200.3772,13727.5
2201.0269,13719.5
2201.6763,13674.5
2202.3257,13618.5
2202.9749,13592.5
2203.6238,13674.5
2204.2729,13800.5
2204.9216,13658.5
2205.5703,13615.5
2206.2190,13671.5
2206.8674,13656.5
2207.5159,13703.5
2208.1641,13686.5
2208.8123,13713.5
2209.4602,13661.5
2210.1082,13645.5
2210.7559,13667.5
2211.4036,13664.5
2212.0510,13689.5
2212.6985,13616.5
2213.3457,13683.5
2213.9929,13677.5
2214.6399,13631.5
2215.2869,13723.5
2215.9338,13634.5
2216.5803,13614.5
2217.2271,13571.5
2217.8735,13773.5
2218.5198,13681.5
2219.1660,13690.5
2219.8120,13597.5
2220.4580,13694.5
2221.1040,13637.5
2221.7498,13614.5
2222.3953,13703.5
2223.0408,13747.5
2223.6860,13542.5
2224.3313,13629.5
2224.9766,13596.5
2225.6216,13745.5
2226.2664,13735.5
2226.9111,13731.5
2227.5559,13672.5
2228.2004,13638.5
2228.8450,13681.5
2229.4893,13615.5
2230.1333,13597.5
2230.7773,13698.5
2231.4214,13743.5
2232.0652,13630.5
2232.7090,13646.5
2233.3525,13605.5
2233.9961,13667.5
2234.6394,13751.5
2235.2825,13688.5
2235.9258,13701.5
2236.5686,13609.5
2237.2117,13690.5
2237.8542,13673.5
2238.4971,13700.5
2239.1394,13591.5
2239.7820,13721.5
2240.4241,13708.5
2241.0664,13611.5
2241.7085,13571.5
2242.3503,13656.5
2242.9922,13629.5
2243.6338,13652.5
2244.2754,13621.5
2244.9167,13626.5
2245.5581,13682.5
2246.1995,13598.5
2246.8406,13595.5
2247.4814,13639.5
2248.1223,13668.5
2248.7632,13661.5
2249.4038,13572.5
2250.0442,13535.5
2250.6846,13548.5
2251.3250,13593.5
2251.9651,13722.5
2252.6050,13657.5
2253.2449,13624.5
2253.8848,13578.5
2254.5244,13638.5
2255.1641,13613.5
2255.8035,13641.5
2256.4429,13689.5
2257.0820,13589.5
2257.7212,13557.5
2258.3601,13603.5
2258.9990,13646.5
2259.6377,13644.5
2260.2764,13592.5
2260.9148,13627.5
2261.5532,13530.5
2262.1914,13651.5
2262.8296,13621.5
2263.4675,13561.5
2264.1055,13574.5
2264.7432,13535.5
2265.3809,13511.5
2266.0186,13464.5
2266.6560,13587.5
2267.2932,13567.5
2267.9304,13526.5
2268.5676,13449.5
2269.2046,13537.5
2269.8413,13545.5
2270.4780,13548.5
2271.1147,13497.5
2271.7512,13497.5
2272.3877,13518.5
2273.0239,13541.5
2273.6599,13516.5
2274.2961,13565.5
2274.9319,13532.5
2275.5676,13567.5
2276.2034,13538.5
2276.8389,13510.5
2277.4744,13505.5
2278.1096,13525.5
2278.7449,13504.5
2279.3801,13436.5
2280.0149,13493.5
2280.6499,13504.5
2281.2847,13560.5
2281.9192,13567.5
2282.5537,13444.5
2283.1880,13386.5
2283.8223,13515.5
2284.4565,13505.5
2285.0906,13513.5
2285.7244,13552.5
2286.3582,13504.5
2286.9919,13462.5
2287.6255,13452.5
2288.2590,13486.5
2288.8923,13544.5
2289.5254,13473.5
2290.1584,13576.5
2290.7915,13421.5
2291.4243,13470.5
2292.0571,13536.5
2292.6897,13463.5
2293.3223,13597.5
2293.9546,13409.5
2294.5869,13431.5
2295.2190,13404.5
2295.8511,13493.5
2296.4832,13526.5
2297.1150,13452.5
2297.7466,13443.5
2298.3782,13533.5
2299.0095,13418.5
2299.6409,13416.5
2300.2722,13556.5
2300.9033,13535.5
2301.5342,13469.5
2302.1653,13412.5
2302.7959,13503.5
2303.4265,13581.5
2304.0571,13610.5
2304.6875,13445.5
2305.3179,13486.5
2305.9480,13589.5
2306.5781,13495.5
2307.2080,13559.5
2307.8379,13481.5
2308.4675,13448.5
2309.0972,13601.5
2309.7266,13498.5
2310.3560,13550.5
2310.9851,13412.5
2311.6143,13543.5
2312.2434,13526.5
2312.8723,13384.5
2313.5010,13424.5
2314.1296,13528.5
2314.7583,13572.5
2315.3867,13401.5
2316.0149,13469.5
2316.6433,13491.5
2317.2712,13475.5
2317.8992,13432.5
2318.5271,13533.5
2319.1548,13545.5
2319.7825,13486.5
2320.4099,13562.5
2321.0374,13469.5
2321.6646,13472.5
2322.2917,13522.5
2322.9187,13552.5
2323.5457,13350.5
2324.1726,13542.5
2324.7993,13533.5
2325.4258,13538.5
2326.0522,13539.5
2326.6787,13571.5
2327.3049,13502.5
2327.9309,13516.5
2328.5569,13453.5
2329.1829,13577.5
2329.8086,13521.5
2330.4343,13536.5
2331.0598,13506.5
2331.6853,13553.5
2332.3105,13516.5
2332.9358,13618.5
2333.5608,13514.5
2334.1858,13548.5
2334.8105,13584.5
2335.4353,13468.5
2336.0601,13652.5
2336.6843,13662.5
2337.3088,13602.5
2337.9331,13504.5
2338.5571,13628.5
2339.1814,13622.5
2339.8052,13617.5
2340.4290,13715.5
2341.0527,13615.5
2341.6763,13630.5
2342.2998,13532.5
2342.9231,13533.5
2343.5464,13567.5
2344.1694,13601.5
2344.7925,13673.5
2345.4153,13626.5
2346.0381,13657.5
2346.6606,13567.5
2347.2832,13699.5
2347.9058,13707.5
2348.5281,13687.5
2349.1501,13591.5
2349.7722,13637.5
2350.3943,13535.5
2351.0161,13668.5
2351.6377,13710.5
2352.2595,13653.5
2352.8809,13651.5
2353.5022,13542.5
2354.1235,13694.5
2354.7446,13586.5
2355.3657,13710.5
2355.9868,13651.5
2356.6074,13683.5
2357.2283,13603.5
2357.8489,13766.5
2358.4692,13684.5
2359.0896,13708.5
2359.7100,13627.5
2360.3301,13715.5
2360.9500,13629.5
2361.5698,13715.5
2362.1897,13661.5
2362.8093,13776.5
2363.4290,13740.5
2364.0483,13582.5
2364.6677,13611.5
2365.2869,13712.5
2365.9060,13724.5
2366.5249,13712.5
2367.1438,13641.5
2367.7625,13606.5
2368.3811,13690.5
2368.9998,13723.5
2369.6182,13732.5
2370.2363,13717.5
2370.8547,13657.5
2371.4727,13622.5
2372.0906,13699.5
2372.7085,13751.5
2373.3262,13678.5
2373.9438,13724.5
2374.5613,13702.5
2375.1787,13558.5
2375.7959,13671.5
2376.4131,13747.5
2377.0300,13701.5
2377.6470,13673.5
2378.2639,13736.5
2378.8806,13654.5
2379.4971,13702.5
2380.1135,13709.5
2380.7300,13781.5
2381.3462,13639.5
2381.9624,13691.5
2382.5784,13732.5
2383.1943,13725.5
2383.8101,13827.5
2384.4258,13713.5
2385.0413,13748.5
2385.6567,13624.5
2386.2720,13701.5
2386.8872,13663.5
2387.5024,13683.5
2388.1174,13792.5
2388.7322,13774.5
2389.3469,13750.5
2389.9617,13728.5
2390.5762,13634.5
2391.1907,13739.5
2391.8049,13760.5
2392.4192,13705.5
2393.0332,13724.5
2393.6472,13779.5
2394.2610,13692.5
2394.8748,13715.5
2395.4883,13766.5
2396.1018,13753.5
2396.7153,13685.5
2397.3286,13632.5
2397.9417,13718.5
2398.5547,13821.5
2399.1677,13833.5
2399.7805,13648.5
2400.3933,13717.5
2401.0059,13757.5
2401.6184,13751.5
2402.2307,13788.5
2402.8430,13753.5
2403.4551,13768.5
2404.0671,13724.5
2404.6792,13687.5
2405.2910,13801.5
2405.9026,13753.5
2406.5142,13777.5
2407.1257,13818.5
2407.7371,13791.5
2408.3484,13709.5
2408.9595,13767.5
2409.5706,13792.5
2410.1814,13844.5
2410.7922,13758.5
2411.4028,13802.5
2412.0134,13792.5
2412.6238,13758.5
2413.2341,13860.5
2413.8445,13795.5
2414.4546,13846.5
2415.0645,13770.5
2415.6746,13794.5
2416.2842,13770.5
2416.8938,13851.5
2417.5034,13857.5
2418.1128,13834.5
2418.7222,13798.5
2419.3315,13758.5
2419.9404,13810.5
2420.5496,13930.5
2421.1584,13814.5
2421.7671,13848.5
2422.3757,13852.5
2422.9844,13759.5
2423.5928,13857.5
2424.2012,13853.5
2424.8093,13934.5
2425.4175,13851.5
2426.0254,13846.5
2426.6333,13841.5
2427.2410,13881.5
2427.8486,13848.5
2428.4561,13868.5
2429.0635,13812.5
2429.6709,13774.5
2430.2781,13838.5
2430.8853,13921.5
2431.4922,13864.5
2432.0989,13862.5
2432.7058,13788.5
2433.3123,13907.5
2433.9189,13936.5
2434.5251,13949.5
2435.1316,13900.5
2435.7378,14040.5
2436.3438,13923.5
2436.9497,13883.5
2437.5557,13843.5
2438.1614,13766.5
2438.7668,14018.5
2439.3726,13966.5
2439.9778,13822.5
2440.5833,13943.5
2441.1882,13901.5
2441.7935,13997.5
2442.3984,14026.5
2443.0032,14032.5
2443.6079,14039.5
2444.2124,13887.5
2444.8169,13965.5
2445.4214,13954.5
2446.0256,13987.5
2446.6299,13957.5
2447.2339,14024.5
2447.8379,13926.5
2448.4417,13970.5
2449.0454,14082.5
2449.6489,14081.5
2450.2524,14094.5
2450.8560,13987.5
2451.4592,14033.5
2452.0623,13981.5
2452.6653,14072.5
2453.2683,14020.5
2453.8711,14157.5
2454.4739,14018.5
2455.0764,14036.5
2455.6790,14105.5
2456.2813,13990.5
2456.8835,14090.5
2457.4858,14169.5
2458.0876,14066.5
2458.6897,14096.5
2459.2915,14077.5
2459.8933,14063.5
2460.4949,14181.5
2461.0964,14122.5
2461.6978,14252.5
2462.2991,14103.5
2462.9001,14105.5
2463.5012,14177.5
2464.1021,14134.5
2464.7029,14190.5
2465.3037,14080.5
2465.9043,14121.5
2466.5046,14200.5
2467.1050,14134.5
2467.7053,14175.5
2468.3054,14124.5
2468.9055,14310.5
2469.5054,14157.5
2470.1052,14178.5
2470.7051,14205.5
2471.3047,14268.5
2471.9041,14201.5
2472.5034,14181.5
2473.1028,14165.5
2473.7019,14143.5
2474.3010,14214.5
2474.8999,14208.5
2475.4988,14228.5
2476.0974,14235.5
2476.6960,14168.5
2477.2944,14179.5
2477.8928,14183.5
2478.4912,14230.5
2479.0894,14276.5
2479.6873,14258.5
2480.2854,14212.5
2480.8831,14282.5
2481.4810,14279.5
2482.0784,14308.5
2482.6760,14361.5
2483.2734,14303.5
2483.8706,14269.5
2484.4678,14210.5
2485.0649,14266.5
2485.6619,14296.5
2486.2585,14346.5
2486.8552,14310.5
2487.4519,14290.5
2488.0483,14188.5
2488.6448,14222.5
2489.2412,14287.5
2489.8372,14354.5
2490.4333,14347.5
2491.0293,14360.5
2491.6250,14240.5
2492.2209,14344.5
2492.8164,14346.5
2493.4119,14364.5
2494.0073,14340.5
2494.6025,14316.5
2495.1978,14274.5
2495.7930,14270.5
2496.3879,14416.5
2496.9827,14446.5
2497.5774,14411.5
2498.1721,14403.5
2498.7666,14320.5
2499.3611,14381.5
2499.9553,14399.5
2500.5496,14390.5
2501.1436,14443.5
2501.7375,14327.5
2502.3313,14395.5
2502.9250,14363.5
2503.5188,14358.5
2504.1123,14430.5
2504.7056,14451.5
2505.2991,14450.5
2505.8921,14398.5
2506.4854,14457.5
2507.0781,14395.5
2507.6711,14464.5
2508.2639,14413.5
2508.8564,14416.5
2509.4490,14434.5
2510.0415,14397.5
2510.6338,14464.5
2511.2261,14503.5
2511.8181,14480.5
2512.4102,14489.5
2513.0020,14456.5
2513.5938,14378.5
2514.1853,14422.5
2514.7769,14491.5
2515.3684,14505.5
2515.9597,14585.5
2516.5510,14503.5
2517.1421,14467.5
2517.7332,14501.5
2518.3240,14484.5
2518.9148,14512.5
2519.5054,14592.5
2520.0959,14471.5
2520.6865,14515.5
2521.2769,14528.5
2521.8669,14488.5
2522.4570,14477.5
2523.0471,14589.5
2523.6370,14599.5
2524.2268,14473.5
2524.8167,14485.5
2525.4063,14548.5
2525.9956,14552.5
2526.5850,14536.5
2527.1743,14537.5
2527.7634,14485.5
2528.3523,14461.5
2528.9414,14594.5
2529.5303,14574.5
2530.1189,14664.5
2530.7075,14586.5
2531.2959,14508.5
2531.8843,14516.5
2532.4727,14580.5
2533.0608,14593.5
2533.6489,14599.5
2534.2368,14630.5
2534.8247,14547.5
2535.4124,14505.5
2536.0000,14687.5
2536.5874,14507.5
2537.1748,14746.5
2537.7622,14669.5
2538.3494,14593.5
2538.9365,14656.5
2539.5234,14638.5
2540.1104,14620.5
2540.6970,14677.5
2541.2837,14728.5
2541.8701,14707.5
2542.4565,14711.5
2543.0430,14666.5
2543.6292,14704.5
2544.2151,14708.5
2544.8013,14788.5
2545.3870,14670.5
2545.9729,14687.5
2546.5586,14654.5
2547.1440,14750.5
2547.7295,14791.5
2548.3149,14859.5
2548.9001,14826.5
2549.4851,14719.5
2550.0703,14713.5
2550.6550,14712.5
2551.2400,14817.5
2551.8245,14832.5
2552.4092,14833.5
2552.9937,14761.5
2553.5779,14727.5
2554.1624,14753.5
2554.7463,14823.5
2555.3303,14855.5
2555.9143,14921.5
2556.4983,14803.5
2557.0818,14809.5
2557.6655,14834.5
2558.2490,14852.5
2558.8323,14980.5
2559.4158,14911.5
2559.9988,14858.5
2560.5818,14832.5
2561.1648,14857.5
2561.7478,14905.5
2562.3303,14918.5
2562.9131,15014.5
2563.4956,14992.5
2564.0781,14941.5
2564.6604,14966.5
2565.2424,14899.5
2565.8247,15049.5
2566.4065,14998.5
2566.9885,14999.5
2567.5703,15000.5
2568.1519,15013.5
2568.7334,14946.5
2569.3149,14979.5
2569.8962,15036.5
2570.4775,15015.5
2571.0586,15083.5
2571.6396,15051.5
2572.2205,14973.5
2572.8013,15027.5
2573.3821,15091.5
2573.9626,15074.5
2574.5430,15090.5
2575.1233,15213.5
2575.7036,15131.5
2576.2839,15072.5
2576.8638,15159.5
2577.4438,15219.5
2578.0237,15121.5
2578.6033,15124.5
2579.1829,15087.5
2579.7625,15226.5
2580.3418,15295.5
2580.9211,15205.5
2581.5002,15233.5
2582.0793,15102.5
2582.6584,15294.5
2583.2373,15172.5
2583.8159,15252.5
2584.3948,15313.5
2584.9731,15267.5
2585.5518,15236.5
2586.1299,15215.5
2586.7083,15233.5
2587.2864,15323.5
2587.8643,15372.5
2588.4421,15350.5
2589.0200,15459.5
2589.5977,15376.5
2590.1753,15326.5
2590.7527,15309.5
2591.3301,15377.5
2591.9072,15461.5
2592.4844,15447.5
2593.0615,15446.5
2593.6384,15419.5
2594.2153,15434.5
2594.7920,15482.5
2595.3687,15423.5
2595.9451,15471.5
2596.5215,15522.5
2597.0979,15466.5
2597.6741,15435.5
2598.2500,15433.5
2598.8262,15577.5
2599.4019,15633.5
2599.9778,15529.5
2600.5532,15520.5
2601.1289,15444.5
2601.7043,15454.5
2602.2795,15536.5
2602.8550,15610.5
2603.4299,15660.5
2604.0049,15631.5
2604.5798,15534.5
2605.1548,15462.5
2605.7295,15613.5
2606.3040,15661.5
2606.8784,15559.5
2607.4529,15577.5
2608.0271,15644.5
2608.6013,15527.5
2609.1753,15533.5
2609.7493,15689.5
2610.3230,15727.5
2610.8967,15571.5
2611.4705,15681.5
2612.0439,15626.5
2612.6174,15695.5
2613.1907,15703.5
2613.7639,15763.5
2614.3369,15722.5
2614.9099,15765.5
2615.4829,15712.5
2616.0557,15800.5
2616.6282,15763.5
2617.2009,15842.5
2617.7732,15727.5
2618.3457,15832.5
2618.9180,15743.5
2619.4900,15650.5
2620.0620,15841.5
2620.6340,15797.5
2621.2058,15809.5
2621.7776,15770.5
2622.3491,15772.5
2622.9207,15841.5
2623.4919,15747.5
2624.0632,15851.5
2624.6345,15878.5
2625.2056,15870.5
2625.7766,15834.5
2626.3474,15838.5
2626.9182,15921.5
2627.4888,15888.5
2628.0593,15756.5
2628.6299,15863.5
2629.2002,15924.5
2629.7703,15876.5
2630.3406,15937.5
2630.9104,15819.5
2631.4805,15947.5
2632.0503,15874.5
2632.6199,15982.5
2633.1895,15928.5
2633.7590,15896.5
2634.3284,15971.5
2634.8977,15967.5
2635.4668,15954.5
2636.0359,16040.5
2636.6047,15919.5
2637.1736,15894.5
2637.7424,15952.5
2638.3110,15986.5
2638.8796,16061.5
2639.4480,16096.5
2640.0164,15948.5
2640.5845,15955.5
2641.1526,15978.5
2641.7207,15968.5
2642.2886,16049.5
2642.8564,15961.5
2643.4241,16029.5
2643.9917,15924.5
2644.5591,15962.5
2645.1265,16172.5
2645.6938,16001.5
2646.2610,16004.5
2646.8281,15987.5
2647.3950,16052.5
2647.9619,16129.5
2648.5286,16011.5
2649.0952,16205.5
2649.6619,16118.5
2650.2283,16137.5
2650.7944,16084.5
2651.3608,16132.5
2651.9268,16059.5
2652.4929,16195.5
2653.0588,16174.5
2653.6245,16183.5
2654.1902,16102.5
2654.7559,16116.5
2655.3213,16210.5
2655.8867,16141.5
2656.4519,16146.5
2657.0171,16189.5
2657.5823,16282.5
2658.1472,16221.5
2658.7122,16220.5
2659.2769,16251.5
2659.8416,16122.5
2660.4060,16239.5
2660.9705,16211.5
2661.5347,16222.5
2662.0989,16204.5
2662.6631,16253.5
2663.2271,16205.5
2663.7910,16268.5
2664.3547,16261.5
2664.9185,16300.5
2665.4822,16201.5
2666.0457,16316.5
2666.6089,16304.5
2667.1724,16280.5
2667.7354,16361.5
2668.2986,16303.5
2668.8616,16349.5
2669.4243,16290.5
2669.9871,16255.5
2670.5498,16187.5
2671.1123,16340.5
2671.6748,16312.5
2672.2371,16308.5
2672.7993,16305.5
2673.3616,16337.5
2673.9236,16312.5
2674.4854,16234.5
2675.0471,16379.5
2675.6089,16481.5
2676.1707,16382.5
2676.7319,16221.5
2677.2935,16238.5
2677.8547,16354.5
2678.4160,16357.5
2678.9771,16407.5
2679.5381,16393.5
2680.0989,16282.5
2680.6597,16292.5
2681.2202,16335.5
2681.7810,16348.5
2682.3413,16372.5
2682.9016,16428.5
2683.4619,16326.5
2684.0222,16290.5
2684.5823,16372.5
2685.1421,16363.5
2685.7019,16484.5
2686.2617,16414.5
2686.8213,16416.5
2687.3809,16332.5
2687.9402,16405.5
2688.4995,16379.5
2689.0588,16420.5
2689.6179,16379.5
2690.1770,16475.5
2690.7358,16449.5
2691.2947,16431.5
2691.8533,16383.5
2692.4119,16492.5
2692.9705,16556.5
2693.5288,16372.5
2694.0869,16561.5
2694.6453,16425.5
2695.2034,16305.5
2695.7612,16537.5
2696.3191,16487.5
2696.8770,16433.5
2697.4346,16544.5
2697.9919,16535.5
2698.5496,16419.5
2699.1069,16507.5
2699.6641,16450.5
2700.2212,16514.5
2700.7783,16581.5
2701.3352,16516.5
2701.8921,16442.5
2702.4487,16458.5
2703.0054,16519.5
2703.5618,16523.5
2704.1182,16548.5
2704.6746,16635.5
2705.2307,16602.5
2705.7869,16454.5
2706.3428,16516.5
2706.8987,16583.5
2707.4546,16531.5
2708.0103,16559.5
2708.5659,16613.5
2709.1213,16605.5
2709.6768,16520.5
2710.2319,16523.5
2710.7871,16601.5
2711.3423,16604.5
2711.8972,16504.5
2712.4521,16492.5
2713.0068,16590.5
2713.5615,16538.5
2714.1160,16566.5
2714.6704,16551.5
2715.2249,16561.5
2715.7791,16596.5
2716.3333,16545.5
2716.8872,16497.5
2717.4412,16567.5
2717.9949,16509.5
2718.5486,16626.5
2719.1023,16707.5
2719.6558,16637.5
2720.2092,16500.5
2720.7625,16554.5
2721.3157,16574.5
2721.8689,16661.5
2722.4219,16639.5
2722.9749,16640.5
2723.5276,16632.5
2724.0803,16628.5
2724.6328,16601.5
2725.1853,16672.5
2725.7378,16756.5
2726.2900,16703.5
2726.8423,16646.5
2727.3943,16702.5
2727.9463,16639.5
2728.4980,16654.5
2729.0500,16674.5
2729.6016,16834.5
2730.1531,16593.5
2730.7046,16667.5
2731.2561,16599.5
2731.8074,16635.5
2732.3584,16707.5
2732.9094,16655.5
2733.4604,16713.5
2734.0112,16738.5
2734.5620,16595.5
2735.1125,16569.5
2735.6631,16666.5
2736.2136,16660.5
2736.7639,16656.5
2737.3142,16705.5
2737.8643,16649.5
2738.4143,16570.5
2738.9644,16661.5
2739.5142,16666.5
2740.0637,16657.5
2740.6135,16699.5
2741.1628,16703.5
2741.7124,16527.5
2742.2617,16732.5
2742.8108,16604.5
2743.3601,16761.5
2743.9089,16748.5
2744.4580,16638.5
2745.0066,16637.5
2745.5554,16608.5
2746.1040,16600.5
2746.6526,16616.5
2747.2009,16669.5
2747.7493,16714.5
2748.2974,16732.5
2748.8455,16750.5
2749.3933,16598.5
2749.9414,16622.5
2750.4890,16759.5
2751.0369,16796.5
2751.5842,16656.5
2752.1318,16780.5
2752.6792,16627.5
2753.2263,16671.5
2753.7737,16748.5
2754.3206,16677.5
2754.8677,16717.5
2755.4146,16652.5
2755.9612,16677.5
2756.5078,16620.5
2757.0544,16621.5
2757.6008,16685.5
2758.1472,16703.5
2758.6936,16650.5
2759.2397,16614.5
2759.7856,16491.5
2760.3315,16620.5
2760.8774,16619.5
2761.4233,16565.5
2761.9688,16683.5
2762.5144,16727.5
2763.0598,16557.5
2763.6052,16629.5
2764.1504,16796.5
2764.6956,16628.5
2765.2405,16841.5
2765.7854,16868.5
2766.3303,16708.5
2766.8750,16611.5
2767.4197,16817.5
2767.9641,16658.5
2768.5085,16739.5
2769.0530,16709.5
2769.5972,16691.5
2770.1414,16691.5
2770.6853,16697.5
2771.2292,16644.5
2771.7729,16551.5
2772.3167,16712.5
2772.8604,16640.5
2773.4038,16568.5
2773.9473,16624.5
2774.4905,16607.5
2775.0337,16616.5
2775.5769,16720.5
2776.1199,16696.5
2776.6628,16669.5
2777.2056,16783.5
2777.7483,16574.5
2778.2908,16677.5
2778.8333,16709.5
2779.3757,16663.5
2779.9180,16640.5
2780.4602,16731.5
2781.0022,16676.5
2781.5442,16582.5
2782.0862,16729.5
2782.6279,16813.5
2783.1697,16714.5
2783.7112,16792.5
2784.2527,16764.5
2784.7942,16723.5
2785.3354,16604.5
2785.8765,16780.5
2786.4177,16763.5
2786.9585,16769.5
2787.4995,16772.5
2788.0403,16684.5
2788.5811,16643.5
2789.1216,16851.5
2789.6621,16707.5
2790.2024,16727.5
2790.7427,16701.5
2791.2827,16630.5
2791.8230,16773.5
2792.3628,16698.5
2792.9028,16760.5
2793.4424,16797.5
2793.9822,16803.5
2794.5217,16729.5
2795.0613,16792.5
2795.6006,16775.5
2796.1399,16747.5
2796.6790,16742.5
2797.2180,16861.5
2797.7571,16741.5
2798.2959,16889.5
2798.8347,16830.5
2799.3733,16793.5
2799.9119,16757.5
2800.4504,16922.5
2800.9888,16923.5
2801.5269,16891.5
2802.0652,16877.5
2802.6033,16889.5
2803.1411,16828.5
2803.6790,16985.5
2804.2168,16871.5
2804.7544,16877.5
2805.2920,16885.5
2805.8293,16849.5
2806.3667,16814.5
2806.9041,16921.5
2807.4412,16912.5
2807.9783,16840.5
2808.5151,16976.5
2809.0520,16882.5
2809.5889,16893.5
2810.1255,17002.5
2810.6621,16993.5
2811.1985,16968.5
2811.7349,17019.5
2812.2710,16998.5
2812.8071,16962.5
2813.3433,16936.5
2813.8792,17099.5
2814.4150,16986.5
2814.9509,16953.5
2815.4866,17059.5
2816.0220,17006.5
2816.5574,17017.5
2817.0928,16975.5
2817.6282,17025.5
2818.1633,16960.5
2818.6982,16954.5
2819.2332,17098.5
2819.7681,17107.5
2820.3030,17140.5
2820.8374,17018.5
2821.3721,16988.5
2821.9065,17127.5
2822.4409,17110.5
2822.9751,17039.5
2823.5093,17191.5
2824.0435,17153.5
2824.5774,17097.5
2825.1111,17091.5
2825.6450,17275.5
2826.1785,17143.5
2826.7122,17178.5
2827.2456,17148.5
2827.7791,17166.5
2828.3123,17208.5
2828.8455,17216.5
2829.3784,17235.5
2829.9114,17186.5
2830.4443,17181.5
2830.9771,17129.5
2831.5095,17204.5
2832.0422,17278.5
2832.5747,17198.5
2833.1069,17263.5
2833.6394,17258.5
2834.1714,17153.5
2834.7036,17254.5
2835.2354,17313.5
2835.7673,17222.5
2836.2991,17185.5
2836.8308,17333.5
2837.3623,17450.5
2837.8938,17280.5
2838.4250,17265.5
2838.9565,17331.5
2839.4875,17358.5
2840.0186,17347.5
2840.5496,17404.5
2841.0806,17413.5
2841.6113,17435.5
2842.1418,17452.5
2842.6726,17377.5
2843.2029,17455.5
2843.7334,17443.5
2844.2637,17464.5
2844.7937,17464.5
2845.3240,17455.5
2845.8538,17341.5
2846.3838,17353.5
2846.9136,17593.5
2847.4431,17468.5
2847.9729,17465.5
2848.5022,17628.5
